3712:138,1023,53955,13826,380,901,2069,5581,786,834,4880,1164,1126,5268,2379,449,5729,42,4048,24125
3732:13785,12125,64911,69240,97141,51101,33078,44686,43645,9600,66672,24831,52186,28736,28513,6732,81,17,76,1851
3733:6836,81,17,70,226,229,1535,302,3137,616,3819,7211,2700,873,224,654,12471,4048,58,10071
3736:1152,3304,1205,827,3977,2429,1521,3618,106165,52341,105061,94039,23656,68495,31375,85938,69480,10353,7323,117623
3756:17,58,107268,101,289,239,554,431,4802,2583,931,2868,1804,726,5575,1231,3,837,7048,9163
3762:56547,77932,22737,7685,138,37748,27976,3472,116722,62151,17,3537,80040,32721,50374,58096,32598,13340,10723,34880
3765:2257,11677,77934,39947,61772,90261,111103,49953,63271,47255,60996,102512,24711,31101,13113,18663,62658,14556,4753,77476
3771:12066,59697,16198,46051,49722,1627,59470,3807,18780,40438,50444,41755,58746,5413,84526,3292,12605,73294,80581,506
3777:46860,44157,44648,5702,13649,39154,1764,52762,5987,14630,15540,79954,36958,12751,56035,65037,56406,37478,55812,41245
3785:5097,53761,5670,18614,33321,10254,8042,58808,41714,52771,43710,56360,47226,91586,82253,71652,77022,103364,56946,31111
3790:25393,21515,11255,2833,114308,120361,114493,3709,21594,23819,23424,23349,2632,2402,2582,2226,39242,42178,15604,13194
3791:591,1424,11459,15583,153,2158,99733,16255,10826,123015,7673,12845,19717,77691,54598,21467,64808,917,16595,20440
3805:7235,13848,34397,46771,29783,28755,4119,86255,28577,168,2318,41373,2642,76,4877,1730,984,661,1081,463
3810:39074,14439,113546,17007,6088,68854,17928,39654,24125,3704,32311,38705,26571,1796,113877,14713,15417,16313,2387,34629
3813:2447,3829,8209,16155,10342,24211,4126,25499,44660,25978,24919,13388,78608,50268,31369,3180,17198,36885,29094,22703
3814:29,23375,28454,31110,48513,57645,60562,66843,105378,115648,925,55818,39342,3234,726,3,239,1476,495,749
3815:31721,61999,62032,62034,62082,62097,62122,62123,62144,62157,62161,62196,62252,62292,62325,62327,62340,62352,62364,62392
3826:1187,861,1119,591,1424,496,15242,15583,917,472,812,7506,3046,14912,594,9717,153,44716,4101,439
3832:999,2076,563,15507,9581,5347,4753,61772,1800,17250,42167,16272,15283,110837,45761,46216,47255,47992,14556,48017
3834:70304,17221,87760,53217,53307,23784,122714,119056,112695,26074,30341,29852,11518,35879,35902,35934,42242,42276,42322,42333
3835:113410,403,40537,10071,10712,13785,28926,5103,2157,3088,25229,31728,36938,97044,95311,14251,9600,37569,21009,78316
3839:77447,289,58,17,354,554,93084,302,8,654,616,1804,4174,30556,1499,2469,73,9482,6068,518
3852:54573,50785,58201,52819,29426,116601,17572,39801,18375,4740,116867,60710,95940,106188,76299,107880,47527,445,115030,67031
3858:616,591,3223,1424,5702,2644,1509,11459,5026,2158,15583,26014,15540,72791,72185,85331,102077,65364,91991,21877
3862:23017,25370,27592,17948,868,88926,56062,3855,4542,54,65264,2166,103247,56510,16311,12564,57074,4704,35396,11348
3877:2200,1287,2429,1521,3304,10353,7323,69480,94039,68495,105061,31375,85938,23656,52341,106165,40077,99111,29092,13412
3887:14754,17121,2153,9874,82186,7180,574,7711,877,1124,6097,9265,12207,10020,6416,32748,9709,20718,11897,4462
3889:54951,65941,51282,50984,49818,27261,30769,45981,44460,37088,16053,5938,27242,45369,34269,71363,25148,3833,72247,121534
3894:98967,7705,60742,74164,54680,13239,81765,82340,58829,9876,99047,1820,42887,1173,931,431,7048,4107,571,1288
3897:162,66,690,194,1277,204,10012,7800,6599,7038,52,23867,10040,40061,4685,30427,52095,2454,8286,89424
3903:29627,182,708,42862,11429,15269,77351,23769,43120,51646,98920,104659,110141,37500,42937,3799,51927,34148,51134,28943
3914:3705,3789,50819,50575,49741,49419,48820,48316,47886,47573,47466,45233,44191,44158,42933,42020,41153,41031,40096,39955
3924:72383,122102,47632,13066,45375,164,21619,11395,80897,21303,931,64429,787,14929,2338,61626,64482,79831,61028,61025
3939:1187,1119,47693,34554,89566,20915,44917,496,13635,22197,107696,92001,23014,55041,56700,17935,28645,69996,28308,116247
3942:103312,13549,88346,90834,59740,34614,616,44738,45839,1239,1624,6236,17,591,36574,690,66,11459,1424,5702
3953:15807,21442,538,66271,20855,10033,16886,4871,83764,13279,13845,82444,35879,72618,5962,18975,23230,8574,18452,3105
3956:56630,3730,23948,2734,8489,3028,3162,57375,3319,40897,42885,22370,44240,53143,55797,96005,105059,19220,68323,10994
3965:58,101,1804,4174,530,2469,4669,1313,3160,2542,13458,31019,12440,11881,32199,2424,15370,28061,7222,10247
3970:3764,17,302,654,616,58,8,542,1410,29,1109,518,15,564,84,650,61,289,508,83581
3972:2140,1606,7333,8587,46312,25733,6105,28212,41723,18360,11355,37425,18815,4860,102393,80385,16927,82531,50266,756
3984:1109,209,2944,2831,3680,855,543,11044,61029,31390,60280,58991,94024,6765,41154,10110,42390,51306,9980,3546
3986:508,42888,901,521,179,449,3841,3250,1065,4187,3288,834,7006,165,1881,1622,1510,3093,5581,2163
3988:827,3618,3977,4991,497,27055,117623,23959,23713,21498,29458,21260,41227,19015,109841,61001,27853,17682,120375,42713
4006:245,105708,62285,2030,94,508,394,1382,674,2185,1001,2168,7827,1065,3429,3250,1881,1930,5239,5117
4007:23952,8674,104856,15894,67922,36817,58559,90978,106618,37179,35459,122007,66917,20068,109349,56794,3277,34358,86702,115630
4015:8011,1435,1551,3407,8211,3789,1449,7793,10695,3309,5771,1066,32546,3085,6455,51890,15854,23821,107561,29432
4031:22454,16459,1382,94,3250,5689,10769,73508,1065,13838,65986,1565,3288,1881,17619,21890,11430,86530,86837,93496
4034:8884,59390,64311,6911,31533,25669,23626,4885,34673,30094,14750,8861,12253,5080,4756,8197,1912,21171,7795,28505
4038:25495,23161,24997,17,616,58,50749,542,654,302,67812,4425,4586,34196,6906,28590,238,861,7981,26985
4049:3292,36694,36575,36989,37636,12066,4181,483,2172,21356,4328,888,960,1413,5542,490,3929,4374,10520,21462
4050:48,1119,28231,4101,51661,496,18256,17245,13772,62656,19117,60986,34393,812,14912,2731,27861,68261,7506,19118
4051:2566,55602,24141,103008,44435,16739,11796,36085,18581,122548,36226,7026,76791,60333,92721,101121,79511,97610,2149,17783
4052:58,101,289,31817,4174,449,73,2469,521,530,1313,5581,1622,4669,3886,112047,2163,10247,6513,4048
4059:495,749,692,28061,915,11818,7989,70359,70152,17464,70019,17769,65413,18532,18666,3615,11485,11224,11085,107720
4062:27293,3657,75427,17,84,302,101,289,80831,36575,616,530,1804,4174,35074,35529,73,2469,4669,1313
4088:84,1762,2570,5421,26834,27383,65457,21154,40885,10996,43722,95175,18274,70864,41190,14136,121186,80239,119410,8688
4092:7831,19697,1164,12016,35625,27138,12820,73805,2008,95967,120857,80172,111039,67388,44915,50861,29913,25880,51598,62155
4095:1476,3234,495,4025,915,4563,16288,14617,17464,7989,5961,1653,9850,70152,70019,4536,47218,115106,121286,107720
4098:3900,18386,2252,37149,14657,4864,11166,276,20861,2485,32895,9041,18687,9862,6456,5368,668,15763,12821,9726
4108:899,1187,1119,496,472,28231,4101,51661,18256,17245,62656,13772,594,15242,812,3046,44716,34393,60986,68261
4118:7132,14754,546,760,3789,1449,877,1124,13785,7180,1551,1435,176,3407,4068,102858,66456,44889,112856,32963
4122:59678,75046,8317,7394,108740,122448,76662,77576,112147,67065,901,109766,179,7006,4187,834,2085,12872,2045,9080
4133:42888,58,616,449,2163,380,786,4048,5268,6395,7577,1510,1622,9332,18361,18537,18667,18702,18869,1929
4135:189,3172,65572,15618,10687,19697,3028,35625,3730,4459,38204,5553,69667,24985,109744,106146,44318,81432,80604,19220
4146:1476,692,4025,749,65413,43315,17769,17464,12175,70019,70152,70359,4563,77419,4536,4255,4227,3804,3751,11485
4157:654,5553,3028,3162,22370,55797,42885,10067,19220,2734,56630,74334,57375,40897,68323,8489,3319,105059,9003,23948
4164:32162,1119,496,7506,812,472,15242,3046,594,9717,18256,51661,28231,4101,19117,17245,9558,68261,62656,34393
4170:254,7194,17934,2638,22134,112071,4932,88980,83675,81900,116449,122068,361,17,302,654,16123,44030,44012,44006
4177:47692,68632,106652,70541,70403,67552,79610,72293,32281,18714,59603,70845,109673,95452,83965,88864,94474,13924,100609,39778
4179:2626,1023,901,3841,7210,1126,3527,4187,67323,70530,9205,25839,6292,53601,12872,1939,67766,37703,2085,5569
4182:1435,1790,1551,11145,5771,176,3407,10695,1449,15854,53190,81437,63109,23821,89484,16799,42312,29432,66608,31834
4189:13152,49180,67214,62275,38022,66038,31801,25660,42776,36297,119405,31784,43844,70686,47505,77113,76091,62904,63259,26618
4202:873,931,431,2583,481,7048,571,9163,4107,21380,30411,80897,9013,37199,17633,3755,19126,18400,7642,17385
4220:1352,2153,2321,38174,10559,78263,760,877,7180,11467,3955,14352,1902,13312,4116,20718,12120,8066,10020,19697
4224:496,15242,7506,472,9717,594,812,14912,3046,4101,28231,51661,18256,13772,62656,17245,19117,60986,44716,25053
4226:90500,62175,72016,6830,92678,14414,95354,79539,4038,4169,44415,51279,115499,49718,12910,302,17,654,58,616
4237:24057,302,654,518,354,1762,29,866,616,33499,301,2570,564,58,110401,113982,61530,25968,76,387
4240:38636,1762,2570,42241,103683,47387,80239,14756,27383,21154,121186,95175,119410,26834,40885,18274,98288,43722,74027,65457
4244:394,21297,1001,1930,3429,2185,6546,294,9838,21817,4643,6593,79409,56656,9451,57569,5239,7166,2151,136
4260:236,12253,8861,7795,8197,4756,1912,5080,9230,21171,10014,28505,15223,20045,22199,47243,4092,5457,11210,7135
4262:1381,14557,116904,118115,20412,106730,29681,4078,3423,2379,38689,24668,86312,16685,24053,15243,22597,226,86819,29816
4267:54940,52792,49184,48793,48754,48444,12147,120260,48008,12426,47806,46978,46283,46257,44984,44647,44107,91826,63423,102983
4270:13341,65620,3150,181,35064,32782,59885,39040,87044,26476,1336,79078,73713,49214,5692,2633,533,5975,15718,10981
4272:64283,33620,33641,33658,33662,33858,33869,33964,33988,34081,34127,34186,34204,34253,34255,34334,34425,34436,34586,34786
4273:361,18537,18632,18667,18869,1730,10039,5097,1023,521,3232,890,1126,4187,5812,239,3,4743,1499,449
4277:89260,36097,96291,42908,591,11459,15583,917,153,16595,20440,2158,1762,30,2901,891,14922,8445,1581,41190
4283:62613,62622,62646,62664,62710,62711,62729,62743,62767,62805,62812,62820,62894,62921,62923,62934,62942,62986,63044,63054
4285:9490,33639,10046,25783,9217,6423,5108,8871,32558,43335,17596,9159,20167,44463,51008,7817,52673,49180,62275,66038
4290:29,861,394,591,1357,1476,3234,3429,495,1424,2185,749,92663,21946,917,15583,14617,294,692,6353
4308:8004,43649,46191,37600,45402,44895,44813,108599,45,94,1231,2979,2200,1382,36768,3304,7841,47075,48530,42129
4310:239,591,2868,1424,726,3,11459,837,1567,15583,88,917,5025,2158,2361,17250,153,62658,61772,60996
4328:1913,63554,52969,49342,58169,51936,48061,48307,3355,26519,2848,5363,26036,40263,28926,96720,90231,28953,116336,23933
4341:29766,9354,115398,17145,105650,24348,27291,14508,45715,33562,45175,57566,37068,10503,8117,64,32648,25114,9758,68892
4344:52920,58,17,302,654,861,58633,58478,57030,289,101,554,1511,591,1804,73,449,1424,521,29
4349:1499,278,2430,22,1044,81337,71157,104468,84711,2976,9482,13468,16711,76026,23316,91694,5638,28379,5438,9890
4351:224,1410,8384,8231,117,11494,69709,69312,11525,11774,11880,12264,12608,69122,12730,12986,69032,13405,68922,68084
4367:7604,35448,36879,98605,98574,44098,94967,109436,111698,8544,30336,52503,115119,119063,19382,66483,122726,15365,28178,53869
4386:1126,4187,179,834,3841,2904,9567,40048,9080,17120,15976,15398,30235,5470,7978,3527,56070,7843,17381,29156
4389:53146,302,654,84,55906,4068,75002,13390,84709,75000,6632,29,32480,76,30906,254,58,1102,138,3
4404:17,726,395,2868,837,2361,5025,14758,13681,9480,12632,6284,19654,8074,12482,33830,5889,14330,5584,35174
4408:29,44243,1476,495,3751,115106,70152,70019,121286,107720,47218,115124,65413,749,27297,18666,9850,92761,4025,97938
4419:16942,24338,17,18817,20713,22163,52792,8908,22926,12869,1172,77433,20118,7148,12306,58754,45225,58232,31000,81383
4443:23930,14398,84342,1397,4889,5975,9054,603,2510,14268,8772,4671,10180,911,6311,25145,18802,5184,7858,9462
4466:17,41592,50197,110906,18613,49705,61793,24650,40109,59401,27208,2667,15006,1542,29,289,239,101,861,554
4468:9112,106221,55735,118909,113376,79716,9529,3484,2194,40,55222,4357,11226,17,2140,1730,4292,8008,3501,3148
4469:554,289,394,93442,38471,37735,17,4174,1424,73,2469,530,3429,11459,624,1001,15583,4669,6353,153
4471:591,1424,11459,15583,917,16595,153,20440,2158,58,76,101,554,82279,81479,82677,36772,35174,239,1804
4474:84,120194,1762,2570,2199,12239,89339,30051,91646,18980,6265,19529,5421,26834,10996,41190,43722,80239,14136,119410
4478:117269,62923,59632,110493,76960,30934,76765,15100,84089,15565,7426,28400,62566,102594,10083,44439,96400,6695,105316,106817
4484:3599,57152,1326,66887,25740,83534,101041,116014,48210,16262,26429,33563,49847,51239,73375,7202,58271,25368,7132,11174
4510:4327,30944,17,654,58,302,616,285,1410,6,84,1102,29,224,44829,8,80437,542,62,787
4526:63590,239,1077,726,2868,45419,1567,21994,57539,27898,68249,32204,35192,101720,66490,43534,102914,102995,106245,89109
4530:101048,11142,16180,9203,46379,121944,58,17,43117,42390,43074,101255,861,302,101,289,654,591,1804,1109
4532:32,2200,1126,3304,179,96,834,2429,4187,1152,3841,209,3680,7006,1521,3527,2085,9080,14894,5905
4538:31387,9265,11897,82863,96399,102791,104957,117157,82186,11741,34522,60513,94882,53045,16543,118074,81015,59079,64696,135
4546:67534,24451,24443,24428,24417,24409,24406,24394,24372,24357,24323,24320,24315,24314,24296,24286,24278,24276,24270,24626
4547:239,2868,726,837,395,2361,5025,1567,14330,14758,5312,5584,13681,12632,12482,16480,5889,19654,26136,9480
4552:101,554,1804,4174,73,4669,1313,530,2469,3160,10247,10415,11881,12440,13458,15370,28061,31019,32199,65615
4578:8004,43649,6726,46191,29,107720,289,861,591,554,101,1476,7003,3234,1804,4174,431,495,73,749
4590:58,554,1804,73,4174,530,2469,1313,32199,13458,4669,2424,31019,65615,6513,7270,28061,11881,15370,3160
4595:58,554,4174,1804,73,530,2469,3028,3162,4669,1896,5553,53143,9003,2734,96005,48589,44240,42885,105059
4596:1340,16036,13020,2738,235,14955,91069,11200,60877,45837,49682,87612,47024,49392,118222,107574,58428,15084,9416,114579
4606:803,13273,10507,77404,75285,61548,83101,11686,45068,17196,87268,92057,19719,21798,34538,27239,996,30324,32136,111236
4622:17,901,1023,3841,1126,4187,834,16134,7006,16347,5470,47771,47555,6269,6143,2045,6042,22494,18720,17120
4623:13791,15350,14130,14555,48750,19750,95773,19280,76919,97290,75490,95055,10885,86580,49950,68434,25310,104979,105159,107231
4633:69282,18150,82785,7098,21206,30597,48790,116760,62686,101124,8977,64503,947,35545,106297,16487,81381,68023,41214,62543
4640:29,32,23983,24292,67145,3234,1476,596,749,96,4008,692,4025,16288,3505,855,3638,3751,3680,17464
4651:17,59697,726,3,837,1567,1558,2326,2868,395,2361,4702,4328,5025,2499,888,11879,62838,66876,99902
4652:70872,10947,2389,52553,93899,97161,119932,104810,2867,33001,21633,112254,49241,361,17,866,254,1730,5217,654
4658:75086,75509,51649,58633,78398,15055,102347,87636,121258,88244,93200,116027,98357,39992,59338,44390,59269,55239,49509,44751
4663:114600,47554,10228,106344,2405,49624,49882,50463,50501,2351,51109,52352,52367,52662,52844,53586,54538,56342,56819,57262
4664:2321,38174,78263,2460,12120,6436,4116,52942,16458,32973,59307,11759,46918,52216,97487,99502,107461,118525,39764,110552
4667:32,35174,239,3,2868,96,837,14700,855,3736,5025,3798,9929,395,3680,1567,7317,8056,51306,40232
4672:84,1102,112994,50035,49463,112943,49180,49722,113055,301,131,1287,4967,1471,12066,889,75228,120515,96673,6793
4675:4174,11881,7270,65615,10415,654,302,616,518,84,8,29,542,76,354,650,1102,15,40364,37952
4681:7067,42785,113663,55749,24894,96605,82400,39802,55330,13832,69735,19789,18741,26344,1876,58,101,289,554,162
4693:33557,17,58,9313,5956,18293,12435,12236,1772,1878,302,616,654,3265,11234,23682,44423,101,289,54477
4711:5740,19552,13285,69443,35560,3216,91909,69795,97822,92831,73863,20183,55798,10011,83712,84640,14778,59953,41184,39447
4712:56204,45553,106985,38164,54590,106519,82909,15256,108371,53128,13714,1451,6996,70089,113263,92370,28823,85576,54674,26446
4719:357,4919,1544,101645,37349,9733,60967,68641,4544,6640,20493,14293,81490,13672,89773,69503,60791,56785,26742,21689
4722:6945,899,52673,48,496,7506,15242,9717,812,3046,594,51661,14912,19117,34393,68261,439,13772,4101,2731
4724:856,59899,59980,59935,59934,59930,59927,59925,59921,59919,59913,59912,59897,59893,59887,59878,59877,59873,59872,59871
4725:1023,285,179,901,120604,44045,33057,93800,14127,596,1126,7006,36281,77532,69507,119211,4187,45918,31078,3527
4736:37225,4328,3292,2538,9035,4499,10520,40438,41755,10272,9775,44709,8609,46051,46470,46885,48596,49722,50444,7154
4742:1359,239,3,395,726,2868,73362,94303,105295,54192,41522,9846,19932,57070,12570,30068,1567,7066,50026,1260
4753:1804,495,4174,3234,530,692,4025,2469,16288,4669,2542,11224,4563,3160,31019,7989,11818,4227,4255,32831
4763:40552,88016,4205,8191,10154,31797,30981,36411,36854,49290,58309,63164,80329,715,88756,91543,98841,29440,26122,25832
4773:8011,55753,1551,3309,1435,3789,54216,176,1449,8211,10695,5771,15289,7793,39487,57101,15854,3085,18943,51890
4780:495,749,1653,14617,915,269,5961,16288,9850,4536,7989,692,4025,4563,1494,9372,77419,15705,11818,18666
4782:58,101,57087,57030,1804,73,2469,449,4174,530,521,2163,4669,1313,13458,6513,786,380,15370,33014
4783:17,12090,429,36541,15207,76,65648,654,616,59746,87249,302,40477,96680,94170,8,32827,12586,12022,15777
4785:38230,26874,95892,103522,102785,50300,37392,34995,107751,22706,17531,71710,68037,92902,24430,2946,2021,95076,92249,57244
4790:1551,3407,1435,8011,176,3789,1449,1066,15289,54216,24502,63109,11145,22250,23821,107561,32897,90488,14514,6455
4796:19547,8454,78605,4622,10503,27291,605,17145,14508,10404,21963,76,17,81,1609,8117,105650,36400,116797,42440
4818:1164,14955,2738,16036,1875,4715,4696,21696,11928,60877,235,45837,49682,87612,118222,47024,49392,107574,58428,9416
4819:103,14750,8861,5080,60494,59671,78520,116972,12253,80448,4756,9691,8197,1912,28505,70656,30796,22199,7795,5457
4820:80128,31664,3704,104322,26906,26890,103874,26033,101483,24046,100405,22442,98595,21613,97668,20549,19957,93793,28683,28687
4853:50559,58,554,1804,73,2469,4174,4669,13458,1313,3160,302,2542,6513,28061,2424,31019,7222,7270,15370
4861:302,84310,64053,57212,6895,1736,1941,1476,749,1653,4025,16288,692,915,3751,7989,5961,11818,9850,269
4862:3234,1476,749,591,495,1424,15583,1653,692,4025,11459,153,3751,915,14617,2158,4536,5961,16288,20440
4863:3966,21650,17,302,85303,84,35143,8,616,58,654,62975,29905,29978,650,4133,102652,31324,30131,62835
4873:4671,11855,3695,10883,4562,11737,39440,311,7622,1011,10958,19378,2392,121214,18919,32127,22643,26461,8759,36783
4880:1340,9055,16036,13020,14955,2738,4696,1875,91069,235,3688,22341,24838,30617,49682,11200,11928,71337,15724,733
4881:17,15743,6011,239,13599,24472,2361,67028,17672,6953,14603,2868,395,837,5025,726,5312,60739,37952,1567
4889:358,246,1116,5996,8457,8788,8355,48,1187,496,472,594,812,59587,108360,3046,53122,439,106100,56229
4890:48272,86423,120512,46322,49211,12724,51517,4166,1370,2024,1116,5996,1897,8457,246,8355,73472,88328,16322,107168
4892:113573,35630,80063,80206,1471,346,6036,46684,46782,94482,35968,7559,94049,95381,46958,47275,3588,8615,17895,17460
4893:463,68414,47721,48554,84072,109494,35878,26792,43099,32677,76707,103098,30004,15623,83136,801,68432,5480,4877,61747
4906:53578,60334,654,17,42885,105059,42390,43029,1109,63251,5553,3730,24905,209,8503,96,302,4026,2050,41378
4916:24008,24031,24055,24062,24067,24076,24086,24092,24108,24109,24110,24115,24122,24132,24134,24137,24154,24164,24177,24186
4918:10989,18641,113481,11082,19760,45104,10330,11024,51613,110100,98409,105128,110569,53605,82129,118542,95784,80445,87629,76725
4930:101,554,239,1804,4174,726,73,837,1567,2868,395,530,4669,2361,5025,2469,1313,15676,31019,12440
4935:16688,122982,12783,86343,54302,1410,4187,4364,17921,1521,654,1037,7173,3527,1099,2983,16191,10950,14003,302
4938:6097,15171,15106,31387,51960,6695,9265,2582,3709,2632,6755,2412,14048,7426,13194,16305,13534,2802,25393,3882
4947:873,18400,431,571,481,4107,1339,19126,3755,9163,1288,21380,2620,30644,2134,80897,30411,7642,17633,17385
4953:49829,17,302,654,616,289,101,29,554,53628,1804,13346,76,4174,1509,99492,118220,36491,36505,36506
4955:108792,100325,102235,75855,113612,112436,35126,74953,24538,93555,7209,2509,33269,1385,13660,5550,1091,5292,2275,45813
4989:12330,17,302,616,58,62090,67980,654,650,28983,28915,28907,43940,28895,43948,28889,28884,28852,28850,28844
4992:43181,1140,1277,10012,118767,105050,117665,94281,14303,10040,784,23867,30427,2454,40061,21070,3252,2062,909,12015
4997:10105,17,23191,1206,7831,6266,5624,1712,35625,5450,7880,3864,8848,76,11725,7859,3915,12016,119,6601
5010:66608,1435,16799,23821,29432,79743,18122,31834,52992,45795,89484,107561,71375,38215,42312,90488,1074,20067,8011,63109
5015:245,4793,5117,4487,46773,42681,35840,29999,27999,26491,24568,22633,22340,62117,561,116595,3482,60645,60498,60485
5024:13832,7067,33269,45813,81172,117882,10645,24394,4127,84282,83538,101769,111079,119430,39228,105597,120393,86896,55392,3592
5029:85380,17,654,302,58,26184,61691,26457,26096,138,8,84,1086,29,518,542,101,44917,12253,23014
5033:113435,109886,122057,59391,79267,39429,9052,32641,25003,13342,2769,947,378,5117,616,518,1102,1622,50340,50853
5036:591,1424,11459,15583,2158,153,917,20440,16595,17,302,29,239,289,101,554,1239,3234,495,364
5037:17,45035,45792,46029,239,596,1239,1089,395,726,3,66,4813,2868,7800,4996,837,5991,10608,119681
5041:121650,57187,56517,13372,60431,49929,114269,35294,37347,120485,65064,62779,83577,3399,54396,17526,58,55812,27592,27161
5044:889,16049,26062,64982,97862,162,7320,5287,194,1140,813,151,493,1909,91132,32716,100961,1277,108633,108224
5051:5553,3028,74334,105059,121098,44240,57375,68323,11109,96005,10994,42885,1896,10067,23948,32825,19220,56630,22370,55797
5059:73733,76689,58597,109652,5557,42756,135,29475,114620,65265,34322,92232,698,44708,80663,108236,14890,62148,13567,75530
5062:60456,7415,3184,1200,6094,4292,15261,94479,69220,105918,7388,78000,83062,58039,15346,9754,85879,98590,2921,34442
5069:65652,77717,64976,30490,16438,43415,29250,61808,40493,35085,58321,68883,78269,85803,43837,49908,17256,45502,45810,17483
5086:500,12872,10048,1023,546,8167,4575,2878,3105,78610,8574,367,3147,12332,1126,6051,32,9681,1109,33595
5087:9417,9295,3211,1147,18895,19962,15537,46591,19530,12118,26444,662,21162,53912,18889,49335,9265,9491,62921,64924
5088:58,554,289,101,500,33499,73,2469,4174,530,813,493,5812,4669,151,2428,578,2542,15370,10247
5089:81627,3757,2944,2831,6765,16949,11044,15703,31390,17429,58991,9980,60280,7938,94024,41154,76169,74127,17,302
5090:57521,91608,99952,59017,121610,33941,117859,302,41570,39971,29,749,495,1476,692,4025,17464,915,4563,11818
5094:7192,35856,236,4756,8197,5080,4075,1912,28505,21171,9230,15223,22199,20045,30796,4092,11210,5457,7135,47243
5095:96678,40538,40536,40932,40707,40251,96675,40048,5542,6759,35048,6243,44233,5495,53998,53955,53722,53315,54025,54162
5096:41582,90699,40921,41987,40932,1023,901,52559,4187,179,57067,115406,67955,70460,70099,72411,75362,75906,60394,60046
5097:4962,8011,17,1790,28020,176,3789,2289,1551,3716,53190,75316,41690,71963,7793,4322,41994,15854,35025,65480
5109:17360,15079,19132,22190,10743,80266,30727,68048,19890,40594,55270,34541,16997,91775,15344,104290,68494,53561,54708,91430
5110:54,3855,2166,6485,30441,23555,103247,65264,23017,35396,25370,12564,11348,88926,16311,29978,27592,57074,17948,10127
5121:4986,393,49643,15413,97897,8,302,787,116957,114705,73269,45419,9329,1719,17,1468,6,1190,3137,84
5125:302,3234,1476,495,692,14617,3751,4025,915,16288,4536,4563,9372,17464,4255,4227,65413,23983,1494,121286
5127:37169,37177,37201,37209,37256,37284,38130,38171,38173,38251,38260,38268,38304,38350,38366,38368,38389,38398,38399,38819
5134:35090,92649,101776,37702,97845,96323,58606,93556,57191,56261,49832,41406,21149,39031,38425,23155,37922,23857,37294,36962
5137:873,931,1382,94,13512,47881,2583,431,28921,106544,108839,481,7048,3250,5689,1065,56428,13838,22280,3288
5139:50665,17,302,654,616,8,84,58,518,508,542,15,5084,564,76,650,84020,29,122149,73763
5152:9717,51661,496,7506,15242,472,812,3046,594,14912,40326,14482,18256,9558,2731,44716,27861,819,28231,4101
5162:72203,105141,101792,67210,100596,99953,20778,96964,23691,45545,73555,91226,91094,73580,76217,43866,89270,79498,84769,83601
5191:3234,749,495,3751,915,692,4025,5961,16288,1653,4563,11818,9850,4536,17464,2578,17769,44243,7989,43315
5195:5683,41037,239,1140,726,5025,194,837,2868,204,3,395,10012,1567,2454,1277,2361,10040,30427,9480
5196:1483,9106,16522,2829,49764,93490,4296,27323,2743,15444,22723,84028,92541,100563,51845,36341,63896,95736,66730,44888
5197:30724,680,331,199,120840,41706,226,5462,48701,9770,4702,119361,119480,45348,42728,42459,64561,94532,20116,121863
5204:58,289,726,3,1804,73,4174,837,1567,530,1313,2469,395,2868,4669,2361,5025,11881,7270,2424
5208:302,1476,3234,495,749,692,4025,16288,14617,7989,11085,4563,17769,18532,32831,9343,18666,97938,5394,13228
5224:1762,2570,19529,41190,5421,40885,103683,98288,95175,80239,74027,70864,65457,47387,43722,42241,38636,8688,27383,26834
5231:1065,165,3288,3093,2038,16459,51741,15067,28544,14461,503,13838,65974,69198,6603,10792,10504,82898,849,95360
5239:1405,247,37869,8095,60776,69606,2827,121174,68732,3554,1086,16016,1824,4204,1473,11854,17888,1281,29905,34299
5247:46051,46885,4328,5413,4499,100148,55215,8948,53538,12634,12066,41755,40438,37225,36694,36575,730,30252,26765,25298
5250:4875,31585,17380,12565,81658,104867,22849,77831,73634,11714,3196,60134,58539,60127,60125,58537,60116,60115,60107,58462
5258:17804,24454,14652,101393,2021,13443,59321,16846,30708,24588,77371,73576,61900,91201,78721,68887,55805,35554,32062,8582
5263:1424,15583,11459,917,153,16595,20440,17,56647,302,58355,58265,56630,57610,289,101,554,66,4174,1804
5271:36535,70,64967,120510,100607,17,75582,24010,76,2139,32768,99356,26217,37610,58549,92036,21097,89138,6035,53373
5274:35203,674,70640,3632,28002,7827,22740,20732,14565,5577,51621,33745,17787,34427,68780,87258,9863,17,245,301
5278:1057,14108,57718,1119,496,7506,472,15242,9717,812,14912,3046,594,9558,2731,40326,34393,28231,4101,27861
5298:101,554,10415,1804,4174,530,2469,73,4669,3160,31019,40392,32199,28061,54782,13458,3485,2424,15370,16049
5304:30714,8085,18914,498,66304,101442,6525,69177,101437,31898,100115,25556,97202,7275,96110,120446,23651,23163,57228,114433
5325:101403,71174,19644,94537,83235,18325,99721,16073,15149,97476,103379,26697,82532,82011,37315,38322,38747,70166,69820,62979
5331:224,1410,8384,8231,117,11774,11880,12264,12608,70082,12730,12986,69709,13405,69312,69122,13699,69032,68922,68084
5337:861,15583,11459,1424,917,2158,20440,16595,59697,56630,55797,56554,17,302,32,483,118154,48915,4181,21503
5342:1187,1119,34393,496,7506,15242,594,812,472,9717,14912,3046,44716,8896,439,40326,9558,2731,25053,51661
