9394:65,29,654,48389,48759,354,616,84,58,1205,3234,239,88644,301,245,138,1102,289,736,8
9400:58,17,302,4162,861,10623,34507,56474,120332,1804,238,236,9909,29907,34452,542,76,15194,80527,102603
9402:9815,84418,85396,58119,12728,30686,32360,30556,16621,93274,37745,29875,37771,10611,29870,29839,29819,37924,37824,37792
9420:5017,18867,58,654,302,84,616,899,301,239,76,1102,245,354,327,146,236,182,94,873
9431:9594,4671,34689,1468,815,14259,17,7468,83478,1023,1011,1077,302,542,22004,9435,7622,12861,8867,26696
9432:17,1762,302,654,354,8,518,301,24834,2570,18319,58,29,616,6,289,94,138,947,736
9433:16952,103886,95228,71022,118575,77882,86412,109750,43850,47832,36382,36494,29656,113918,65982,23891,4447,2495,327,29473
9437:53318,11358,10048,10305,3746,5962,5053,23051,18975,7450,23230,20855,66271,19795,24655,14890,14524,23622,76,28945
9442:986,780,140,1749,226,1888,3819,2241,2967,3137,6108,5767,70,2379,3374,3939,3718,13544,17,500
9443:58,302,654,84,48,518,650,554,8,29,76,354,542,224,60307,61802,71655,13455,97479,35666
9451:302,58,301,29,899,84,354,616,518,7210,1187,239,6,1102,289,650,542,866,736,8
9473:22777,29335,4755,33851,10041,28416,8484,59924,40825,23884,3542,189,1352,7880,5624,32031,52866,10687,2880,11482
9474:5078,17,45806,654,226,354,302,116908,1023,70373,83244,94,650,72355,76,899,70,1287,124,81
9486:94680,17684,15360,38475,50707,115711,94987,24364,40921,3509,3131,45,22008,78501,30116,28752,614,1589,4568,14047
9487:483,3476,8105,17,654,302,84,1102,616,94112,58,29,15,76,564,101,650,48904,301,43028
9489:3632,17,29,654,703,616,30353,84,12469,19188,787,58,1102,2030,327,80266,10743,91775,650,224
9494:840,189,27094,2548,3196,4755,508,5111,99793,22680,110530,70085,11714,14900,1410,1205,157,78389,14793,7160
9498:4926,866,262,46,38738,48195,481,93218,70,7193,17,1002,73760,23681,15538,53159,36364,34548,1535,3194
9499:64290,17,654,616,58,106281,72217,302,61,9721,71247,542,101,28848,109702,69987,289,97656,121847,96474
9500:76,5729,17,70966,40,616,44066,121841,736,10295,5022,46787,650,58,302,500,96,120484,86026,75603
9507:53415,17,1951,2268,34571,58254,102405,6446,83691,69,87205,76,58,650,25010,518,564,1917,84,28809
9514:9961,36401,19244,63098,85292,45791,23317,1989,62652,75661,79957,79964,79861,79803,80016,79880,79851,79774,79905,79917
9525:518,1187,1119,17,84,496,8,2162,302,326,15242,472,58,289,131,301,2583,931,354,327
9528:542,353,1951,185,17,46141,113448,43589,73077,9376,62846,98020,113232,100889,59357,101866,74126,92062,27474,23991
9531:262,35368,79458,50531,48825,102836,1851,77264,77204,27438,111569,8981,18632,33574,31773,7211,5663,82254,51482,118260
9535:124,76,3054,36210,698,8167,4,3477,2423,99396,24407,8473,68457,123260,90927,60367,74051,17,43424,57974
9538:709,53001,3404,58,17,302,654,554,861,162,650,29,564,518,354,542,84,1102,1196,8
9541:29477,70330,77846,26441,72145,120893,96167,111355,18868,52271,3966,9432,999,86105,28848,46570,55676,53744,121835,75193
9553:111574,3901,108638,122169,16056,7240,2254,546,1205,21645,67581,67534,67526,67521,67485,67481,873,67563,67566,2579
9568:7622,1547,8759,7334,311,12861,19378,21479,2543,24673,20741,19660,11737,7088,1011,8867,19152,9435,17486,203
9570:17,112170,103783,81298,19846,4994,70,56495,23613,69520,2200,106344,72422,302,84917,52064,88209,56196,94177,99397
9571:11626,46731,31835,57701,65998,54474,64758,105369,36268,33632,6657,10031,76,68863,24130,73306,385,67596,90013,5648
9573:4,11358,20855,66271,7450,21442,5962,10305,18975,13279,83764,538,4871,9323,7429,23230,35283,698,13555,10048
9576:10038,15426,80563,48352,936,67939,23317,44249,4048,731,2967,352,51273,1460,10762,18870,661,719,1400,3789
9580:63579,17,616,4072,518,84,302,58,902,650,542,654,1102,564,861,238,356,101,76,483
9590:58,17,302,518,289,301,354,29,542,1382,591,1140,1762,245,554,61,1196,363,138,650
9593:1348,654,302,616,301,58,84,79508,29063,97909,138,866,1359,361,273,4032,1102,76,354,8
9606:5254,189,3484,62160,118615,122620,117219,62480,83079,31194,76373,11492,68455,70,63961,508,1446,65515,4755,5165
9612:322,3431,559,1958,58,302,1102,3429,616,294,6546,8665,1217,289,101,29,354,138,518,301
9613:10085,302,17,76,616,542,1266,650,654,43724,43701,111940,518,861,45615,44006,327,15,698,44965
9614:18639,16197,71405,754,2527,1216,8139,23297,15212,70,1276,24117,29485,3433,18364,25501,43013,32608,7004,6647
9630:14498,984,1400,5480,2153,719,8860,7180,801,7711,1124,14754,2634,877,463,5557,10267,9417,2103,76
9665:84,378,17,29,58,861,354,650,6,1762,1476,591,518,138,289,162,2618,301,8,736
9666:398,11644,110603,105939,32850,114181,17,52322,32772,2934,50391,5598,64732,2447,104641,27811,14964,8209,73971,302
9668:9289,17,189,302,6539,73450,116667,49080,23406,58,616,7763,18451,654,76,394,4502,3231,19439,8
9680:17,1140,654,302,58,564,1023,650,616,194,2454,179,1277,84,29,116900,1102,861,57471,31132
9685:17,14626,53139,518,568,56303,302,650,79453,32001,8509,6,58,654,616,15,7869,14511,75235,8
9693:17,654,302,58,616,29,301,84,2338,9789,287,4967,322,354,564,119,94,61,6,542
9694:15542,17,76,2848,28132,32578,138,698,25918,89841,109380,22474,93718,25396,5363,6387,2139,10783,70,86120
9696:924,68421,98705,10954,62728,54651,66895,75758,96510,47559,48492,31527,31496,39357,2547,101048,63296,11142,68200,61173
9711:36868,36887,88297,6432,6720,86488,18422,84537,36005,97047,50506,39875,27741,80668,55516,1119,1276,31969,30169,4386
9722:8651,46215,3632,17,873,61,302,80120,1410,6243,76914,654,327,84,245,354,518,1002,947,13049
9727:39860,46178,50463,41064,58835,49652,68947,77905,83977,88292,22180,40860,25143,82018,17,54781,76,67350,38713,32960
9742:1348,17,684,7003,8783,48886,68750,35160,76,16270,5724,92983,9626,5276,4146,654,5357,302,45287,17622
9745:4563,17,84,654,58,1476,3234,1762,861,749,554,101,289,518,354,285,138,162,564,301
9752:8066,10175,102504,9266,42430,62664,50012,12982,6128,931,12119,88044,817,78564,40170,1446,56319,1784,16991,13371
9753:15242,1119,17,4420,6945,947,84,9717,1195,496,14912,812,302,109,354,654,245,70,14370,4299
9755:29,17,654,58,616,1102,650,3234,162,66,495,1476,84,76,542,289,2030,6,15,568
9757:48361,59623,23599,65787,9682,45321,64665,75402,66320,66919,70890,26093,103016,69216,3966,21879,109544,43357,45133,98501
9786:361,48,1187,654,354,70,302,84,8706,1119,37931,3484,650,138,224,301,29,947,42330,736
9808:17,361,94324,3223,402,8154,616,4068,98334,9565,35353,42212,542,564,32,15,61,302,105434,106970
9810:5253,23398,1122,1406,33683,33720,9448,15937,78031,30223,89721,15074,23206,17953,42628,44916,83956,9157,52070,44653
9812:7760,302,58,899,354,84,29,301,616,1125,239,48,1187,1102,289,866,518,650,131,736
9813:65,18532,17,9212,67068,97068,55244,33619,931,1287,1152,1410,119,947,103,2955,44797,11670,9413,28248
9818:17,302,58,866,654,1102,84,361,301,35691,10340,354,224,289,899,29,138,8,322,363
9820:422,4268,12061,94970,12988,84183,85617,49696,52411,27519,122195,41202,17423,42414,245,17,105761,118323,72022,122374
9824:4513,1002,44318,6315,3618,1256,38225,9055,1744,62256,85926,19810,72140,13881,29311,29262,14955,10167,1340,371
9827:17,131,899,2200,245,1187,302,84,654,1287,48,1119,119,518,58,76,301,947,873,875
9831:168,719,984,574,14226,1400,8860,3211,7711,18895,9417,25393,14593,3709,5480,463,5738,1326,101289,8733
9834:65,17,83386,616,302,50946,654,58,2185,6353,1001,55562,3429,75359,29,76,356,542,650,8
9837:17,29,654,138,289,616,1102,101,3234,449,26932,1476,483,554,495,84,6,354,650,322
9839:698,87243,93627,17,81802,81,60445,15106,63687,61029,67764,2139,1344,385,6654,76,48497,55470,94567,105493
9840:11991,10365,30489,71315,54886,40107,10248,35154,4256,28705,86294,46287,18253,4487,62044,780,873,60127,226,4268
9864:3,15,190,9387,29,17,1476,654,495,3234,3751,16288,2903,1653,4563,4025,9372,58,84,11818
9879:1945,50041,94368,15584,100286,98624,118165,76686,26405,17,42086,2097,983,95557,92966,19488,302,19557,1276,12202
9890:116,1240,3476,302,58,17,654,29,84,861,1476,495,101,15,239,162,6,285,650,8
9891:654,29,354,1762,58,866,8,138,518,2570,495,616,76,361,6,182,899,301,70,736
9892:17,4475,1002,12165,45541,76,564,103,4586,16263,37528,5287,947,5398,358,4427,93411,654,4425,79285
9896:1827,9490,20167,33639,25783,17,245,8871,947,6423,7817,43335,32558,9159,9217,2824,5108,17596,1119,8536
9899:866,23516,48249,77614,38420,105528,76386,96929,73122,103592,109454,57714,11435,24835,60741,13708,73938,56324,52301,115251
9900:1348,46215,17,654,542,302,616,89055,289,508,8811,71531,76932,88757,29,650,354,363,38979,21811
9911:17,52939,29555,76085,11951,80425,8671,110243,86748,73909,14485,105901,650,31949,7744,2582,7608,37591,24425,18414
9926:84,302,654,58,650,861,591,1762,8,239,45,354,518,138,76,70,29,6,301,736
9927:356,119,1217,116,138,1102,518,650,6,1804,4174,239,1476,508,94,61,564,32,162,226
9929:302,654,84,29,301,58,224,32,616,1109,239,866,899,1102,76,645,518,354,285,322
9944:49920,44984,65121,56364,107205,113412,29819,48271,83954,39547,110684,100579,2547,4462,14201,93019,12222,36269,21718,1164
9945:18287,39323,66643,7146,36508,15408,12808,26026,62879,109813,4879,13051,6941,37510,119451,59474,17376,7334,17,4815
9946:8454,10503,27291,14403,10404,21963,17145,33562,19489,116797,36400,105650,73131,77993,14508,13335,63721,3978,42440,106092
9961:2178,18536,119109,22632,63691,122379,91460,19621,20621,415,86476,31095,22046,43881,647,61440,62564,104813,63653,53427
9984:29024,74617,46837,96683,12550,45073,117863,69454,97382,42912,97349,36592,71844,80398,75286,75338,53847,49783,116428,46921
10030:363,654,302,616,101,289,29,301,15,162,518,239,84,542,354,1102,285,650,94,8
10040:7235,168,11834,25178,52042,61057,2318,5738,2642,119232,34397,31075,984,801,463,1460,1326,122744,46399,110514
10050:17,6905,69907,49796,27127,46547,63052,2447,38284,8209,4941,24211,76,302,84,23546,70937,67291,120531,71947
10051:409,35144,40465,7171,51452,31850,11655,20351,15368,27572,10343,89602,113601,49076,45,2947,84856,56594,30396,50727
10073:52,1140,17,10012,7578,58,105213,41037,30427,194,33997,2062,23867,40061,1277,60785,302,654,89424,115125
10078:16996,20846,24530,1981,8231,4566,1866,236,1245,45019,5183,2548,861,105238,6503,52308,103731,19362,80730,2541
10082:4889,1397,873,1827,302,2714,508,2403,2696,94,113192,14268,4656,1816,4982,2510,361,866,84,654
10084:3068,52056,91352,301,10662,3183,52200,76833,104526,37098,33075,34726,34157,34014,35869,35376,33494,3307,5287,29721
10086:10259,10648,17,8252,984,302,29,113336,110923,463,45592,11089,1682,58,34443,57634,2833,25471,54264,110085
10088:50278,22059,81719,40142,25368,28632,31342,16501,8419,5595,74730,72127,25177,17718,89716,35579,21483,78910,103730,33862
10090:890,2139,113437,55944,42640,5670,70959,42756,53895,1730,3568,10039,29691,22498,56166,15238,68709,4880,40,8897
10110:95965,67471,302,866,301,654,84,4802,616,239,58,899,650,361,138,224,29,354,947,6
10111:17,564,508,8673,931,302,542,402,245,1023,678,119,104310,76,616,654,4292,947,2715,48603
10115:17975,25553,9581,52988,59971,91717,78592,10862,8,55600,25478,15606,48793,108069,82636,67631,87749,54747,112471,116590
10117:17,37957,88081,654,38176,106261,65507,53028,616,22942,138,302,58,1086,84,542,301,70,81951,106630
10130:21744,7703,41024,17733,17,39678,121238,14153,51126,901,88928,16564,834,86379,105538,121080,106799,91467,80765,63739
10132:2200,327,65,616,508,17,302,1152,5567,1521,542,650,511,94880,76643,4967,58,554,301,787
10133:3610,9289,42735,138,13966,704,698,224,12310,26077,3137,500,17403,11762,11671,29617,76,361,58954,43760
10136:9722,29021,12532,17,105311,302,564,45496,4457,24753,18220,39672,96346,650,47931,654,616,101911,112734,49884
10140:27583,12484,26316,302,17,654,29,58,402,6445,616,27391,16634,76,155,430,787,650,1550,31373
10148:14498,719,2153,7180,5480,1400,984,1124,1326,877,5023,14754,8860,5738,463,5488,1528,10267,801,19337
10155:356,1410,8213,5582,103,5303,17,89089,37097,9539,48470,99776,58,289,36078,31191,102340,302,122104,40234
10156:2715,1460,115131,106007,1326,297,5738,2869,76,1002,15992,82722,2351,2582,168,41529,6097,226,508,2028
10194:17615,302,654,8,354,49502,1762,116680,866,97505,115294,23432,29,23973,616,58,58600,115087,122171,79973
10196:302,58,3931,616,29,24768,354,239,84,3,726,110287,12084,650,289,6,866,322,301,736
10200:2403,1524,970,3506,9490,25783,33639,9217,10046,8871,7817,32558,9159,6423,43335,20167,5108,17596,44463,8536
10210:37386,11644,11623,17198,2447,17,9629,78608,24919,1551,24211,8209,1905,15395,12841,3829,8211,176,11247,6289
10233:18156,89230,58227,65269,120587,37324,100785,52756,109758,95841,24792,20466,72000,16025,116980,67165,26628,7728,33833,78503
10235:3282,6320,3060,60256,10882,64639,84220,83921,42203,71422,40831,100832,11847,16009,23781,12215,75100,70502,32965,54356
10236:33195,65107,115745,115685,98423,102580,92484,8663,22066,605,21524,49842,2377,13568,49680,96012,90515,34043,37997,45799
10237:7624,17,58,302,1762,654,101,354,518,2570,94,616,29,6,76,138,650,301,8,736
10249:138,2013,1462,273,109476,122743,117030,59071,656,5256,59555,14922,121462,41436,33888,34350,89489,97706,100053,90354
10254:285,103679,17,654,91063,118482,302,58,37231,616,29,542,34170,101107,26395,43998,2030,6,86600,650
10267:29,354,1187,1762,866,289,736,616,1119,521,101,650,518,1462,6,361,76,947,2162,8
10275:6129,22110,108124,104144,27309,35670,112997,25450,30808,12781,121398,41595,58,17,1539,21679,20186,74118,47577,6616
10276:454,58,302,654,616,289,101,518,84,554,530,15,138,650,1102,564,861,1196,354,285
10279:1550,17,616,302,654,58,6,155,861,41166,42165,101753,24075,6130,5703,45,486,518,564,1196
10302:726,2030,1937,1866,486,10957,35362,285,9708,3234,495,395,1567,239,2467,1324,4113,2369,13683,12409
10303:76972,22218,72700,89570,92545,7945,82899,46240,1930,25201,93169,90038,119850,13716,117014,96301,121646,105934,7686,37709
10304:32239,29798,3968,65881,57881,55422,43258,45312,29726,193,925,84781,42077,40173,27251,8166,48186,78343,112368,117138
10306:3476,2059,46215,16811,17,289,616,654,101,554,1804,239,32,29,861,15,364,322,650,518
10313:5928,3233,3824,58581,79194,28920,12237,36714,52627,33438,34233,13976,17,58,616,302,654,245,62641,296
10317:30634,302,84,654,866,30204,58,1102,239,327,16343,361,354,49309,32880,91272,67838,301,83135,57545
10335:32315,49366,106204,110095,88198,18152,122178,86264,102318,83186,22472,51204,98283,669,30916,91521,57904,6500,29322,121675
10339:119,875,559,9617,654,29,354,58,301,1119,289,101,15,616,518,138,76,70,2162,736
10342:119,559,17431,17,101,654,616,302,554,29,15,162,84,518,322,61,1102,1196,861,8
10346:51326,9411,8843,8384,57981,38501,119814,37983,68201,10880,225,7742,104057,8167,57778,30545,97964,10003,238,31879
10359:302,58170,59644,654,54412,69589,58,285,84,363,966,354,1102,179,866,11223,138,568,301,1957
10364:32721,17,21486,54998,2530,36715,21366,826,364,62151,27976,37748,6643,23467,20915,1086,32678,61176,902,3974
10366:58,654,84,29,861,1102,301,354,76,1804,73,15,650,6,564,902,61,138,224,787
10371:74038,53016,3550,12216,19330,83367,79096,43527,19829,65088,38891,54551,5398,31315,32623,29384,22555,16456,110820,61381
10377:654,17,58,48,101,302,1187,554,138,73,616,84,354,650,518,1102,780,226,301,947
10378:18935,97626,8860,463,2153,168,75393,75402,75389,75421,75435,75487,75515,75541,75361,75472,75485,75530,75574,75411
10387:48539,53812,5287,4292,47683,47616,47607,47234,47027,46459,46785,46318,4409,33082,46214,46488,46831,46280,46215,46275
10388:354,568,5048,819,17,4,302,1023,654,32,11358,538,10305,66271,616,84,58,76,650,28945
10392:11096,17,302,654,76,616,58,8,866,84,29,650,81,70,564,518,224,542,354,226
10408:14793,840,6754,33763,10541,5627,5111,13049,3370,18269,45954,27070,13995,7160,2548,8069,11714,27094,197,465
10420:17,654,9585,591,861,302,58,1790,100323,3309,54216,226,70,1888,3819,81,76,2379,986,82005
10427:3039,59380,61213,52789,74093,9711,12351,73383,96054,45848,14569,7040,4996,616,84465,21124,23019,14071,59015,69197
10439:84,29,354,289,138,301,650,8,866,861,101,591,1762,239,6,76,322,162,518,70
10445:17,873,518,7048,84,1102,302,327,3704,571,431,947,1825,654,58,616,508,5998,289,363
10454:124,646,17,6789,1471,70,31015,33958,1023,14554,19830,85912,104268,50617,654,616,363,302,70467,15
10471:1405,17,58,654,302,11209,1762,101,56243,49084,10898,37889,354,518,616,29,6,301,33999,8
10478:17,5254,302,58,84,138,616,554,1102,35348,116391,38776,7836,1462,76,518,322,6,224,736
10479:30754,82309,68370,77710,16697,113585,70299,75860,52696,39438,93908,35445,107930,78710,117289,27322,62290,102624,66979,23863
10480:58,17,654,861,101,302,554,591,542,1804,650,285,29,162,564,394,6,1196,76,518
10488:302,654,84,866,58,301,1102,361,239,395,278,3,1499,616,29,518,138,289,322,8
10502:11241,41101,53201,28760,22678,58923,38702,21868,9919,3022,104201,94914,56632,104025,49575,54828,56913,110086,82998,42323
10513:124,17,84,654,67618,302,642,57610,43626,64024,12448,77247,34398,50340,518,113582,64693,1102,902,13660
10523:441,12551,1002,8705,25649,112533,15199,94711,16465,72080,25902,1065,4513,2715,6315,3618,1256,13881,13,1744
10543:2715,441,2028,1744,245,17,353,4198,86461,2646,4856,4444,4547,301,24715,5122,1065,5287,710,2548
10554:2092,37332,67812,23161,76076,63662,105457,117248,20498,59158,50551,66956,113036,76949,90896,93721,115491,79657,121393,61836
10563:378,899,6450,1119,947,84,302,138,4420,496,94,891,654,354,1102,1023,70,2935,301,736
10564:2829,311,8066,2675,866,654,32062,84,302,45527,54117,108256,354,650,182,58,1102,224,947,8
10570:303,8109,29,17,58,84,650,616,6,3234,1476,495,32432,56210,30,354,1102,289,146,162
10573:533,1397,4889,14268,9054,5975,13341,32477,2510,8066,8457,93549,81775,81587,31827,7669,15503,4292,3307,5287
10580:17,115960,83134,19871,302,26680,247,80505,42024,15598,301,76,45106,654,564,58,17567,42669,116177,96269
10636:236,654,302,39700,49612,289,354,84,616,101,1102,29,322,650,866,76,224,62,138,736
10655:17,9482,654,657,9890,302,13468,84,35566,1044,28379,1499,5638,1102,29,58,616,70,866,301
10691:364,542,4181,616,17,15,483,103,9572,490,861,61,7010,58,1573,322,1086,999,110009,409
10693:17,289,861,654,302,591,101,554,84,1424,73,4174,15583,1102,354,29,564,76,301,8
10698:302,654,861,17,591,58,162,107592,650,1140,1424,29,84,37309,1239,1196,542,2618,1102,15
10707:10682,299,236,6673,32559,34069,953,4203,5252,14400,3008,2265,2935,1913,17,776,1119,45,4075,14336
10710:449,10012,58,70,1476,1119,749,518,616,109,1762,239,650,289,76,6,94,1023,363,8
10726:69494,103120,22655,177,11497,3307,72662,73016,72464,73675,67882,67393,68958,67669,70969,72460,70594,68610,76547,70170
10747:75361,75389,75393,75402,75411,75421,75435,75472,75485,75487,75515,75541,75614,75646,75665,75667,75530,75574,75598,75590
10758:65,1606,17,12776,4364,91338,73255,26684,889,52199,70387,12066,107138,7333,4499,119,112292,302,616,6793
10770:2543,7622,7334,17486,11855,12861,311,1011,8759,700,33606,32998,10209,9594,4625,34578,8867,19152,3695,22643
10779:29,302,17,654,58,42804,44545,47133,46799,46777,46759,44245,46723,46721,44258,44262,46720,44269,46738,44270
10794:616,861,17,302,58,15583,1424,2158,654,153,11459,16595,650,138,917,394,1196,84,76,542
10801:76,103715,18409,11325,3146,698,2414,69427,57917,35168,17749,8762,80636,17,25693,40,6371,564,68296,69859
10807:58829,157,18143,2387,8151,1119,17,1187,899,14108,496,472,48,1127,1359,245,327,947,84754,106128
10820:38085,96651,102055,64104,28525,52547,66760,48286,48277,26326,10021,68502,5245,36039,45368,64788,44923,12916,32433,17
10842:37577,947,3307,9354,4292,60574,54858,55155,2520,55566,57282,57340,2071,57785,58691,58466,56088,55381,55473,56217
10843:559,17,302,654,58,726,3,395,616,1567,837,5025,1190,46588,873,29,61,6,84,301
10844:105574,59622,2265,2848,41447,76,17,1462,31633,28132,13506,18933,138,698,2370,62643,986,226,811,70
10845:10770,13667,61664,40137,65072,7021,14117,9289,6503,247,57773,26567,25662,3672,5545,69395,17567,75234,85333,18891
10854:51617,54897,78928,13566,107981,3492,23368,41850,16689,49072,75779,39078,89080,63264,52282,66003,86228,56956,63599,45662
10858:530,13633,17,11381,108555,90414,3174,18211,34396,23355,79985,12653,73597,73603,654,616,302,84,70,111116
10871:17,58,302,654,45,616,650,29,62,30386,182,1693,236,568,224,1196,10640,6,3234,71044
10892:9318,36504,42291,45337,32419,77950,116891,95786,101691,6759,96284,57486,74510,38064,68217,17290,17164,61631,69116,9765
10905:11717,7021,115960,113992,83134,26680,9289,19871,80505,42024,25983,736,27666,75940,72087,74188,16906,74287,42669,116177
10908:17,101446,518,873,84,58,302,654,1102,26550,2583,899,1119,616,245,807,508,65,650,947
10913:19442,22926,12869,20118,12306,46072,45225,31000,27944,58232,35378,1347,8908,81383,49843,79774,49552,47214,78950,99231
10920:1476,22606,58,654,616,518,101,302,103,554,61,245,327,84,564,1511,6,1196,301,8
10955:48,1187,17,2162,875,105238,1119,26721,302,80730,84081,1359,84,654,354,109,1410,2935,70,6450
10956:544,302,84,518,1102,654,58,866,709,361,650,138,899,354,327,616,301,27125,20631,9439
10968:616,17,58,654,564,542,302,861,6,766,84,363,289,1614,322,76,650,518,1558,409
10991:89977,2139,81,115140,7320,40,115265,87186,17,27931,36478,780,2967,8384,1344,358,22333,70,76,49100
10999:11122,17,29,58,616,1357,654,564,84,138,518,76,6,238,409,542,1102,902,15,45
11000:4616,37567,3423,2241,780,5860,3498,15535,22689,10071,26109,12727,22597,5767,550,731,8588,14174,7211,262
11022:244,302,654,301,84,76,518,354,58,92134,239,866,138,361,1102,29,285,616,873,8
11034:17,29,654,861,58,1424,162,84,394,15583,11459,1140,1476,1832,449,6,76,1102,356,8
11037:11626,1011,11855,311,17486,10883,9435,8867,32127,1547,26461,4562,20039,22643,36783,203,6900,19152,862,4625
11047:1359,6243,17,9846,1127,36860,39388,39502,122392,29891,7095,50033,53867,80362,1853,2588,106732,102491,8,39954
11055:2703,11310,31378,25337,6196,18966,54679,121335,48933,110257,62421,60502,8951,63438,87069,7005,81636,84246,86433,27804
11099:97,302,944,17,29,654,58,616,1476,3234,2618,495,1462,322,650,15,61,542,1140,301
11105:2789,559,952,1187,899,302,48,654,354,1762,29,289,101,518,616,94,301,4420,8,736
11110:2139,44,2008,112322,22365,21696,115571,35966,1164,86595,54976,1377,61769,111088,44883,73793,10016,88561,70705,54534
11118:78463,109364,27788,71023,6475,19050,32331,43864,14612,9790,3137,16029,26000,15116,95747,82688,19749,377,13660,2904
11132:189,22365,1091,6609,122099,26274,4755,1002,12115,5366,28553,29764,19697,35625,2880,85843,63203,82420,10041,22108
11134:18867,780,17403,17,18756,6916,226,3423,7620,131,87110,28759,1382,7305,76,70,361,62168,986,931
11135:65,17,302,2583,616,654,518,84,787,209,855,402,58,508,15,364,29,76,564,103
11149:302,654,354,1762,58,8,138,866,518,2570,1476,495,3234,616,6,289,650,70,301,736
11150:5319,76253,5975,6120,79756,1337,15506,17316,30936,8443,2633,32501,14814,13542,37465,13341,96988,4040,25145,58411
11193:49767,91690,36541,429,26360,76,17,59746,116263,25646,40477,2021,873,87613,78729,117258,41026,69148,616,2139
11211:18883,36727,97617,28996,49980,46911,14990,9557,26128,29209,2809,11582,48476,40719,64839,43501,47174,102437,49594,12822
11222:34240,96442,50369,19544,6261,50516,65045,73901,109642,42389,75011,80166,37439,33250,38910,31638,97513,14297,35016,56320
11228:441,1256,4513,16036,14955,9055,1002,1875,13,4715,10536,30617,5840,1205,827,38131,29311,16465,1744,2715
11240:94438,17,302,654,76,616,58,8,866,84,29,650,81,70,564,518,224,542,354,226
11259:669,8322,24933,13077,86248,30815,6856,38522,51232,18743,9674,16965,65063,48823,11072,46318,37112,23923,19528,26374
11264:17,29,654,66472,42799,55883,58,495,1476,87227,239,726,616,84,6,1102,650,224,100311,109395
11273:29,84,58,1102,616,301,866,138,1476,239,3234,495,6,289,650,361,101,15,70,736
11278:16105,17,302,5702,654,5987,15540,616,11803,14823,650,866,58,100213,1822,1832,29,4032,76,108976
11279:2405,13926,19000,118856,52989,113529,35846,58982,30455,32758,46178,75782,46214,5971,45975,45885,46215,46275,3132,107060
11280:298,2614,49008,73667,3992,76,61056,34432,18793,29288,50143,112188,20550,120940,48332,40011,78666,120883,43463,72742
11287:1102,302,654,354,899,8,518,138,301,1762,2583,58,866,48,616,29,70,1187,65,1119
11332:100792,31188,98337,65242,103220,85124,108417,55777,74854,33019,9752,168,82043,103201,46058,45782,19063,23773,43198,17665
11360:51209,12307,17,302,654,76,616,58,8,866,84,29,650,81,70,564,518,224,542,354
11363:866,17,2292,5812,302,546,18239,1462,87110,7305,5581,6491,76,654,109621,354,62168,226,70,6916
11378:17,90982,70,238,76,2139,30348,3196,39306,15465,262,650,698,564,302,58088,122821,30726,3357,104152
11388:190,901,16804,34115,4267,43418,23839,51943,36303,30923,63461,76685,33330,17,25652,115395,118729,104378,654,302
11394:1606,8968,12776,17,14156,19018,112040,18406,518,26483,4587,119,1030,327,616,302,65,947,41945,23035
11404:19963,17,1550,76,654,616,58,106250,302,81421,7764,4292,138,84,29,518,650,285,70,15791
11414:18319,17,16572,302,73182,45472,102777,68335,301,39447,10011,20183,84640,14778,59953,55798,76269,107829,654,64951
11418:6024,8860,984,7180,1400,1527,14754,877,4825,3211,14226,4394,1740,135,1528,2642,1081,10267,8733,1352
11419:1545,302,18239,654,182,2292,749,11671,84,65698,866,650,598,361,354,1102,58,899,29,285
11426:21816,5970,112723,49961,101693,7214,108577,86995,88420,34214,25915,24143,654,236,17,776,65,10075,3448,6974
11427:3054,25910,4575,3477,12332,45095,58760,10003,75530,37970,20356,25569,76,23528,8574,3126,1398,17527,56161,45797
11428:17,302,654,6554,84,108451,25183,354,1102,18873,4280,3855,58,616,1963,4847,16343,29,14058,94
11431:285,17,302,58,5991,654,596,12414,29,616,239,289,101,76,62,1102,650,84,1140,8
11437:1902,17,10438,2548,76,1730,87835,37528,226,1002,2967,780,262,76518,986,11454,59900,8066,3423,7000
11439:23692,93409,36819,5117,17,43103,81,245,873,79410,10522,1985,1402,4292,757,113022,1099,327,931,1164
11444:518,17,29,654,1839,301,84,53007,616,57228,20098,101442,5796,70921,1476,3234,31898,9335,58,1102
11458:4083,483,3057,6346,58,1196,17800,24893,658,9716,616,85708,79080,49420,17443,63341,17,302,654,36923
11462:65,931,2194,17,1388,2139,7415,11670,106250,81421,5521,7764,77549,58382,90686,2008,873,3717,35236,70970
11463:1405,8276,58,29,289,101,354,301,861,1762,1804,4174,508,94,76,15,542,866,363,226
11484:34601,13523,17,616,58,50967,9165,5869,542,78465,17982,39374,568,650,238,654,14626,15,96002,90565
11507:361,17,500,2512,2139,2414,1069,1730,650,5729,4068,1344,358,866,616,58,302,654,901,736
11510:650,190,654,616,17,29,58,45,591,121401,1476,2687,892,1424,3234,518,84,76,1102,394
11511:2520,76547,33229,56430,116222,18210,104694,58632,5694,16542,39336,98937,3307,12158,108903,13400,4238,52469,44717,21085
11525:2361,19963,302,17,654,58,616,6,155,1476,495,3234,1550,354,285,84,61,1102,239,650
11529:29,301,302,17,654,37343,726,239,76193,1476,495,99472,79066,395,40239,58,354,616,84,21925
11535:19963,2265,14966,87631,7627,45,54338,302,654,3943,121921,37143,119249,35657,155,58,616,43375,84202,16701
